OPERATOR_ID,SYSTEM_TYPE,STATE,IYEAR,mileage,SYS
288,GT (Gas Transmission),MA,2009,456.53,GT
288,GT (Gas Transmission),MA,2010,456.95,GT
288,GT (Gas Transmission),MA,2011,457.51,GT
288,GT (Gas Transmission),MA,2012,457.47,GT
288,GT (Gas Transmission),MA,2013,461.27,GT
288,GT (Gas Transmission),MA,2014,460.64,GT
288,GT (Gas Transmission),MA,2015,461.67,GT
288,GT (Gas Transmission),MA,2016,465.87,GT
288,GT (Gas Transmission),MA,2017,460.12,GT
288,GT (Gas Transmission),MA,2018,456.71,GT
288,GT (Gas Transmission),MA,2019,456.95,GT
288,GT (Gas Transmission),MA,2020,456.97,GT
288,GT (Gas Transmission),MA,2021,457.1,GT
288,GT (Gas Transmission),N/A,2005,0,GT
288,GT (Gas Transmission),N/A,2006,0,GT
288,GT (Gas Transmission),N/A,2007,0,GT
288,GT (Gas Transmission),N/A,2008,0,GT
288,GT (Gas Transmission),N/A,2009,0,GT
288,GT (Gas Transmission),N/A,2010,0,GT
288,GT (Gas Transmission),N/A,2011,0,GT
288,GT (Gas Transmission),N/A,2012,0,GT
288,GT (Gas Transmission),N/A,2013,0,GT
288,GT (Gas Transmission),N/A,2014,0,GT
288,GT (Gas Transmission),N/A,2015,0,GT
288,GT (Gas Transmission),N/A,2016,0,GT
288,GT (Gas Transmission),N/A,2017,0,GT
288,GT (Gas Transmission),N/A,2018,0,GT
288,GT (Gas Transmission),N/A,2019,0,GT
288,GT (Gas Transmission),N/A,2020,0,GT
288,GT (Gas Transmission),N/A,2021,0,GT
288,GT (Gas Transmission),NJ,2005,135.93,GT
288,GT (Gas Transmission),NJ,2006,135.97,GT
288,GT (Gas Transmission),NJ,2007,135.97,GT
288,GT (Gas Transmission),NJ,2008,136.02,GT
288,GT (Gas Transmission),NJ,2009,136.13,GT
288,GT (Gas Transmission),NJ,2010,136.13,GT
288,GT (Gas Transmission),NJ,2011,136.13,GT
288,GT (Gas Transmission),NJ,2012,136.13,GT
288,GT (Gas Transmission),NJ,2013,136.14,GT
288,GT (Gas Transmission),NJ,2014,136.14,GT
288,GT (Gas Transmission),NJ,2015,136.14,GT
288,GT (Gas Transmission),NJ,2016,136.14,GT
288,GT (Gas Transmission),NJ,2017,135.88,GT
288,GT (Gas Transmission),NJ,2018,135.88,GT
288,GT (Gas Transmission),NJ,2019,135.87,GT
288,GT (Gas Transmission),NJ,2020,135.87,GT
288,GT (Gas Transmission),NJ,2021,135.87,GT
288,GT (Gas Transmission),NY,2005,85.63,GT
288,GT (Gas Transmission),NY,2006,85.61,GT
288,GT (Gas Transmission),NY,2007,85.61,GT
288,GT (Gas Transmission),NY,2008,85.61,GT
288,GT (Gas Transmission),NY,2009,85.99,GT
288,GT (Gas Transmission),NY,2010,86.01,GT
288,GT (Gas Transmission),NY,2011,86.08,GT
288,GT (Gas Transmission),NY,2012,86.08,GT
288,GT (Gas Transmission),NY,2013,86.12,GT
288,GT (Gas Transmission),NY,2014,86.13,GT
288,GT (Gas Transmission),NY,2015,86.13,GT
288,GT (Gas Transmission),NY,2016,88.91,GT
288,GT (Gas Transmission),NY,2017,87.33,GT
288,GT (Gas Transmission),NY,2018,87.43,GT
288,GT (Gas Transmission),NY,2019,87.4,GT
288,GT (Gas Transmission),NY,2020,87.46,GT
288,GT (Gas Transmission),NY,2021,87.46,GT
288,GT (Gas Transmission),OCSAT,2018,3.57,GT
288,GT (Gas Transmission),OCSAT,2019,3.57,GT
288,GT (Gas Transmission),OCSAT,2020,3.58,GT
288,GT (Gas Transmission),OCSAT,2021,3.58,GT
288,GT (Gas Transmission),RI,2005,60.72,GT
288,GT (Gas Transmission),RI,2006,60.47,GT
288,GT (Gas Transmission),RI,2007,60.47,GT
288,GT (Gas Transmission),RI,2008,60.5,GT
288,GT (Gas Transmission),RI,2009,60.5,GT
288,GT (Gas Transmission),RI,2010,60.5,GT
288,GT (Gas Transmission),RI,2011,60.73,GT
288,GT (Gas Transmission),RI,2012,60.73,GT
288,GT (Gas Transmission),RI,2013,60.74,GT
288,GT (Gas Transmission),RI,2014,60.79,GT
288,GT (Gas Transmission),RI,2015,60.81,GT
288,GT (Gas Transmission),RI,2016,60.81,GT
288,GT (Gas Transmission),RI,2017,60.11,GT
288,GT (Gas Transmission),RI,2018,60.05,GT
288,GT (Gas Transmission),RI,2019,60.12,GT
288,GT (Gas Transmission),RI,2020,60.12,GT
288,GT (Gas Transmission),RI,2021,60.12,GT
300,HL (Hazardous Liquids),AL,2010,47.94,HL
300,HL (Hazardous Liquids),AL,2011,47.94,HL
300,HL (Hazardous Liquids),AL,2012,47.94,HL
300,HL (Hazardous Liquids),AL,2013,47.87,HL
300,HL (Hazardous Liquids),AL,2014,67.01,HL
300,HL (Hazardous Liquids),AL,2015,76.23,HL
300,HL (Hazardous Liquids),AL,2016,76.15,HL
300,HL (Hazardous Liquids),AL,2017,76.33,HL
300,HL (Hazardous Liquids),AL,2018,77.14,HL
300,HL (Hazardous Liquids),AL,2019,77.16,HL
300,HL (Hazardous Liquids),AL,2020,77.27,HL
300,HL (Hazardous Liquids),AL,2021,77.27,HL
300,HL (Hazardous Liquids),AR,2017,282.15,HL
300,HL (Hazardous Liquids),AR,2018,282.18,HL
300,HL (Hazardous Liquids),AR,2019,282.18,HL
300,HL (Hazardous Liquids),AR,2020,282.97,HL
300,HL (Hazardous Liquids),AR,2021,282.97,HL
300,HL (Hazardous Liquids),CA,2010,138.02,HL
300,HL (Hazardous Liquids),CA,2011,480.64,HL
300,HL (Hazardous Liquids),CA,2012,479.71,HL
300,HL (Hazardous Liquids),CA,2013,477.16,HL
300,HL (Hazardous Liquids),CA,2014,464.84,HL
300,HL (Hazardous Liquids),CA,2015,645.4499999999999,HL
300,HL (Hazardous Liquids),CA,2016,648.64,HL
300,HL (Hazardous Liquids),CA,2017,646.88,HL
300,HL (Hazardous Liquids),CA,2018,685.0699999999999,HL
300,HL (Hazardous Liquids),CA,2019,686.25,HL
300,HL (Hazardous Liquids),CA,2020,607.64,HL
300,HL (Hazardous Liquids),CA,2021,607.6600000000001,HL
300,HL (Hazardous Liquids),CO,2010,9.64,HL
300,HL (Hazardous Liquids),CO,2011,214.6,HL
300,HL (Hazardous Liquids),CO,2012,214.6,HL
300,HL (Hazardous Liquids),CO,2013,64.63,HL
300,HL (Hazardous Liquids),CO,2014,64.63,HL
300,HL (Hazardous Liquids),CO,2015,159.99,HL
300,HL (Hazardous Liquids),CO,2016,170.46,HL
300,HL (Hazardous Liquids),CO,2017,170.46,HL
300,HL (Hazardous Liquids),CO,2018,19.35,HL
300,HL (Hazardous Liquids),CO,2019,19.35,HL
300,HL (Hazardous Liquids),CO,2020,19.3,HL
300,HL (Hazardous Liquids),CO,2021,19.3,HL
300,HL (Hazardous Liquids),IL,2010,58.43,HL
300,HL (Hazardous Liquids),IL,2011,58.43,HL
300,HL (Hazardous Liquids),IL,2012,58.53,HL
300,HL (Hazardous Liquids),IL,2013,58.52,HL
300,HL (Hazardous Liquids),IL,2014,58.5,HL
300,HL (Hazardous Liquids),IL,2015,58.51,HL
300,HL (Hazardous Liquids),IL,2016,58.52,HL
300,HL (Hazardous Liquids),IL,2017,58.51,HL
300,HL (Hazardous Liquids),IL,2018,58.54,HL
300,HL (Hazardous Liquids),IL,2019,58.55,HL
300,HL (Hazardous Liquids),IL,2020,58.53,HL
300,HL (Hazardous Liquids),IL,2021,58.58,HL
300,HL (Hazardous Liquids),KS,2010,49.6,HL
300,HL (Hazardous Liquids),KS,2011,48.98,HL
300,HL (Hazardous Liquids),KS,2012,48.98,HL
300,HL (Hazardous Liquids),KS,2013,99.76,HL
300,HL (Hazardous Liquids),KS,2014,99.76,HL
300,HL (Hazardous Liquids),KS,2015,99.85,HL
300,HL (Hazardous Liquids),KS,2016,99.96,HL
300,HL (Hazardous Liquids),KS,2017,100.07,HL
300,HL (Hazardous Liquids),KS,2018,100.56,HL
300,HL (Hazardous Liquids),KS,2019,100.59,HL
300,HL (Hazardous Liquids),KS,2020,101.09,HL
300,HL (Hazardous Liquids),KS,2021,114.22,HL
300,HL (Hazardous Liquids),LA,2010,463.16,HL
300,HL (Hazardous Liquids),LA,2011,511.98,HL
300,HL (Hazardous Liquids),LA,2012,512.03,HL
300,HL (Hazardous Liquids),LA,2013,512.15,HL
300,HL (Hazardous Liquids),LA,2014,520.21,HL
300,HL (Hazardous Liquids),LA,2015,627.66,HL
300,HL (Hazardous Liquids),LA,2016,247.29,HL
300,HL (Hazardous Liquids),LA,2017,249.58,HL
300,HL (Hazardous Liquids),LA,2018,250.31,HL
300,HL (Hazardous Liquids),LA,2019,250.3,HL
300,HL (Hazardous Liquids),LA,2020,250.19,HL
300,HL (Hazardous Liquids),LA,2021,205.24,HL
300,HL (Hazardous Liquids),MI,2015,65.24,HL
300,HL (Hazardous Liquids),MI,2016,61.57,HL
300,HL (Hazardous Liquids),MI,2017,55.35,HL
300,HL (Hazardous Liquids),MI,2018,72.56,HL
300,HL (Hazardous Liquids),MI,2019,72.56,HL
300,HL (Hazardous Liquids),MI,2020,72.54,HL
300,HL (Hazardous Liquids),MI,2021,72.54,HL
300,HL (Hazardous Liquids),MS,2010,352.85,HL
300,HL (Hazardous Liquids),MS,2011,375.96,HL
300,HL (Hazardous Liquids),MS,2012,372.39,HL
300,HL (Hazardous Liquids),MS,2013,358.71,HL
300,HL (Hazardous Liquids),MS,2014,380.97,HL
300,HL (Hazardous Liquids),MS,2015,546.73,HL
300,HL (Hazardous Liquids),MS,2016,546.28,HL
300,HL (Hazardous Liquids),MS,2017,546.28,HL
300,HL (Hazardous Liquids),MS,2018,546.54,HL
300,HL (Hazardous Liquids),MS,2019,546.92,HL
300,HL (Hazardous Liquids),MS,2020,547.48,HL
300,HL (Hazardous Liquids),MS,2021,547.48,HL
300,HL (Hazardous Liquids),MT,2010,8.96,HL
300,HL (Hazardous Liquids),MT,2011,78.37,HL
300,HL (Hazardous Liquids),MT,2012,78.37,HL
300,HL (Hazardous Liquids),MT,2013,78.45,HL
300,HL (Hazardous Liquids),MT,2014,132.11,HL
300,HL (Hazardous Liquids),MT,2015,132.08,HL
300,HL (Hazardous Liquids),MT,2016,132.09,HL
300,HL (Hazardous Liquids),MT,2017,132.07,HL
300,HL (Hazardous Liquids),MT,2018,132.08,HL
300,HL (Hazardous Liquids),MT,2019,132.08,HL
300,HL (Hazardous Liquids),MT,2020,132.08,HL
300,HL (Hazardous Liquids),MT,2021,132.08,HL
300,HL (Hazardous Liquids),N/A,2005,4038.709,HL
300,HL (Hazardous Liquids),N/A,2006,4388.909,HL
300,HL (Hazardous Liquids),N/A,2007,3790.569,HL
300,HL (Hazardous Liquids),N/A,2008,3447.625,HL
300,HL (Hazardous Liquids),N/A,2009,3671.3,HL
300,HL (Hazardous Liquids),N/A,2010,0,HL
300,HL (Hazardous Liquids),N/A,2011,0,HL
300,HL (Hazardous Liquids),N/A,2012,0,HL
300,HL (Hazardous Liquids),N/A,2013,0,HL
300,HL (Hazardous Liquids),N/A,2014,0,HL
300,HL (Hazardous Liquids),N/A,2015,0,HL
300,HL (Hazardous Liquids),N/A,2016,0,HL
300,HL (Hazardous Liquids),N/A,2017,0,HL
300,HL (Hazardous Liquids),N/A,2018,0,HL
300,HL (Hazardous Liquids),N/A,2019,0,HL
300,HL (Hazardous Liquids),N/A,2020,0,HL
300,HL (Hazardous Liquids),N/A,2021,0,HL
300,HL (Hazardous Liquids),ND,2010,60.37,HL
300,HL (Hazardous Liquids),ND,2011,60.41,HL
300,HL (Hazardous Liquids),ND,2012,77.52,HL
300,HL (Hazardous Liquids),ND,2013,78.3,HL
300,HL (Hazardous Liquids),ND,2014,91.96,HL
300,HL (Hazardous Liquids),ND,2015,91.97,HL
300,HL (Hazardous Liquids),ND,2016,92.88,HL
300,HL (Hazardous Liquids),ND,2017,76.48,HL
300,HL (Hazardous Liquids),ND,2018,76.58,HL
300,HL (Hazardous Liquids),ND,2019,72.33,HL
300,HL (Hazardous Liquids),ND,2020,72.48,HL
300,HL (Hazardous Liquids),ND,2021,72.48,HL
300,HL (Hazardous Liquids),NE,2011,58.71,HL
300,HL (Hazardous Liquids),NE,2012,58.71,HL
300,HL (Hazardous Liquids),NE,2020,0,HL
300,HL (Hazardous Liquids),NE,2021,0,HL
300,HL (Hazardous Liquids),NM,2010,295.31,HL
300,HL (Hazardous Liquids),NM,2011,294.57,HL
300,HL (Hazardous Liquids),NM,2012,369.62,HL
300,HL (Hazardous Liquids),NM,2013,139.64,HL
300,HL (Hazardous Liquids),NM,2014,183.7,HL
300,HL (Hazardous Liquids),NM,2015,293.43,HL
300,HL (Hazardous Liquids),NM,2016,305.03,HL
300,HL (Hazardous Liquids),NM,2017,421.05,HL
300,HL (Hazardous Liquids),NM,2018,461.49,HL
300,HL (Hazardous Liquids),NM,2019,362.82,HL
300,HL (Hazardous Liquids),NM,2020,421.81,HL
300,HL (Hazardous Liquids),NM,2021,385.85,HL
300,HL (Hazardous Liquids),OH,2015,56.75,HL
300,HL (Hazardous Liquids),OH,2016,56.49,HL
300,HL (Hazardous Liquids),OK,2010,695.5,HL
300,HL (Hazardous Liquids),OK,2011,719.61,HL
300,HL (Hazardous Liquids),OK,2012,809.91,HL
300,HL (Hazardous Liquids),OK,2013,942.79,HL
300,HL (Hazardous Liquids),OK,2014,1081.9,HL
300,HL (Hazardous Liquids),OK,2015,1336.42,HL
300,HL (Hazardous Liquids),OK,2016,1687.16,HL
300,HL (Hazardous Liquids),OK,2017,1957.25,HL
300,HL (Hazardous Liquids),OK,2018,1862.52,HL
300,HL (Hazardous Liquids),OK,2019,1870.45,HL
300,HL (Hazardous Liquids),OK,2020,1662.14,HL
300,HL (Hazardous Liquids),OK,2021,1662.34,HL
300,HL (Hazardous Liquids),SD,2011,96.4,HL
300,HL (Hazardous Liquids),SD,2012,96.4,HL
300,HL (Hazardous Liquids),TN,2017,6.33,HL
300,HL (Hazardous Liquids),TN,2018,6.57,HL
300,HL (Hazardous Liquids),TN,2019,6.57,HL
300,HL (Hazardous Liquids),TN,2020,6.59,HL
300,HL (Hazardous Liquids),TN,2021,6.59,HL
300,HL (Hazardous Liquids),TX,2010,1428.8200000000002,HL
300,HL (Hazardous Liquids),TX,2011,1464.6100000000001,HL
300,HL (Hazardous Liquids),TX,2012,1587.7800000000002,HL
300,HL (Hazardous Liquids),TX,2013,1794.59,HL
300,HL (Hazardous Liquids),TX,2014,1908.07,HL
300,HL (Hazardous Liquids),TX,2015,3503.3199999999997,HL
300,HL (Hazardous Liquids),TX,2016,3832.25,HL
300,HL (Hazardous Liquids),TX,2017,3779.1400000000003,HL
300,HL (Hazardous Liquids),TX,2018,4336.3499999999995,HL
300,HL (Hazardous Liquids),TX,2019,4852.79,HL
300,HL (Hazardous Liquids),TX,2020,4837.37,HL
300,HL (Hazardous Liquids),TX,2021,4741.49,HL
300,HL (Hazardous Liquids),UT,2010,93.13,HL
300,HL (Hazardous Liquids),UT,2011,96.59,HL
300,HL (Hazardous Liquids),UT,2012,96.55,HL
300,HL (Hazardous Liquids),UT,2013,96.46,HL
300,HL (Hazardous Liquids),UT,2014,96.48,HL
300,HL (Hazardous Liquids),UT,2015,231.55,HL
300,HL (Hazardous Liquids),UT,2016,231.27,HL
300,HL (Hazardous Liquids),UT,2017,1.15,HL
300,HL (Hazardous Liquids),WY,2011,1598.06,HL
300,HL (Hazardous Liquids),WY,2012,1598.73,HL
300,HL (Hazardous Liquids),WY,2013,1278.04,HL
300,HL (Hazardous Liquids),WY,2014,1279.44,HL
300,HL (Hazardous Liquids),WY,2015,1298.25,HL
300,HL (Hazardous Liquids),WY,2016,1315.36,HL
300,HL (Hazardous Liquids),WY,2017,1029.58,HL
300,HL (Hazardous Liquids),WY,2018,551.53,HL
300,HL (Hazardous Liquids),WY,2019,551.56,HL
300,HL (Hazardous Liquids),WY,2020,552.2,HL
300,HL (Hazardous Liquids),WY,2021,552.2,HL
315,GD (Gas Distribution),IA,2005,6,GD
315,GD (Gas Distribution),IA,2006,6,GD
315,GD (Gas Distribution),IA,2007,6,GD
315,GD (Gas Distribution),IA,2008,6,GD
315,GD (Gas Distribution),IA,2009,6,GD
315,GD (Gas Distribution),IA,2010,6,GD
315,GD (Gas Distribution),IA,2011,6,GD
315,GD (Gas Distribution),IA,2012,6,GD
315,GD (Gas Distribution),IA,2013,6,GD
315,GD (Gas Distribution),IA,2014,6,GD
315,GD (Gas Distribution),IA,2015,6.083,GD
315,GD (Gas Distribution),IA,2016,6.165,GD
315,GD (Gas Distribution),IA,2017,6.165,GD
315,GD (Gas Distribution),IA,2018,6.165,GD
315,GD (Gas Distribution),IA,2019,6.165,GD
315,GD (Gas Distribution),IA,2020,6.165,GD
315,GD (Gas Distribution),IA,2021,6.165,GD
333,GD (Gas Distribution),KS,2005,29,GD
333,GD (Gas Distribution),KS,2006,29,GD
333,GD (Gas Distribution),KS,2007,29,GD
333,GD (Gas Distribution),KS,2008,29,GD
333,GD (Gas Distribution),KS,2009,29,GD
333,GD (Gas Distribution),KS,2010,29,GD
333,GD (Gas Distribution),KS,2011,29,GD
333,GD (Gas Distribution),KS,2012,29,GD
333,GD (Gas Distribution),KS,2013,29,GD
333,GD (Gas Distribution),KS,2014,29,GD
333,GD (Gas Distribution),KS,2015,29,GD
333,GD (Gas Distribution),KS,2016,29,GD
333,GD (Gas Distribution),KS,2017,29.13,GD
333,GD (Gas Distribution),KS,2018,29.13,GD
333,GD (Gas Distribution),KS,2019,29.13,GD
333,GD (Gas Distribution),KS,2020,29.21,GD
333,GD (Gas Distribution),KS,2021,29.21,GD
342,GD (Gas Distribution),NE,2005,14,GD
342,GD (Gas Distribution),NE,2006,14,GD
342,GD (Gas Distribution),NE,2007,14,GD
342,GD (Gas Distribution),NE,2008,14,GD
342,GD (Gas Distribution),NE,2009,14,GD
342,GD (Gas Distribution),NE,2010,14,GD
342,GD (Gas Distribution),NE,2011,14,GD
342,GD (Gas Distribution),NE,2012,14,GD
342,GD (Gas Distribution),NE,2013,14,GD
342,GD (Gas Distribution),NE,2014,14.03,GD
342,GD (Gas Distribution),NE,2015,14.03,GD
342,GD (Gas Distribution),NE,2016,14.03,GD
342,GD (Gas Distribution),NE,2017,14.03,GD
342,GD (Gas Distribution),NE,2018,14.03,GD
342,GD (Gas Distribution),NE,2019,16.07,GD
342,GD (Gas Distribution),NE,2020,16.07,GD
342,GD (Gas Distribution),NE,2021,16.07,GD
360,GD (Gas Distribution),KS,2005,23,GD
360,GD (Gas Distribution),KS,2006,23,GD
360,GD (Gas Distribution),KS,2007,23,GD
360,GD (Gas Distribution),KS,2008,23,GD
360,GD (Gas Distribution),KS,2009,23,GD
360,GD (Gas Distribution),KS,2010,23,GD
360,GD (Gas Distribution),KS,2011,23,GD
360,GD (Gas Distribution),KS,2012,23,GD
360,GD (Gas Distribution),KS,2013,23,GD
360,GD (Gas Distribution),KS,2014,24.5,GD
360,GD (Gas Distribution),KS,2015,24.5,GD
360,GD (Gas Distribution),KS,2016,24.5,GD
360,GD (Gas Distribution),KS,2017,24.5,GD
360,GD (Gas Distribution),KS,2018,24.5,GD
360,GD (Gas Distribution),KS,2019,24.5,GD
360,GD (Gas Distribution),KS,2020,24.5,GD
360,GD (Gas Distribution),KS,2021,24.5,GD
362,GD (Gas Distribution),KS,2005,29,GD
362,GD (Gas Distribution),KS,2006,29,GD
362,GD (Gas Distribution),KS,2007,29,GD
362,GD (Gas Distribution),KS,2008,29,GD
383,GD (Gas Distribution),KS,2005,2,GD
383,GD (Gas Distribution),KS,2006,2,GD
383,GD (Gas Distribution),KS,2007,2,GD
383,GD (Gas Distribution),KS,2008,3.7,GD
383,GD (Gas Distribution),KS,2009,3.7,GD
383,GD (Gas Distribution),KS,2010,3.7,GD
383,GD (Gas Distribution),KS,2011,3.7,GD
383,GD (Gas Distribution),KS,2015,3.7,GD
383,GD (Gas Distribution),KS,2016,3.7,GD
383,GD (Gas Distribution),OK,2005,7.6,GD
383,GD (Gas Distribution),OK,2006,7.6,GD
383,GD (Gas Distribution),OK,2007,7.6,GD
383,GD (Gas Distribution),OK,2008,7.6,GD
383,GD (Gas Distribution),OK,2009,7.6,GD
383,GD (Gas Distribution),OK,2010,7.6,GD
383,GD (Gas Distribution),OK,2011,7.6,GD
383,GD (Gas Distribution),OK,2012,12.647,GD
383,GD (Gas Distribution),OK,2013,12.647,GD
383,GD (Gas Distribution),OK,2014,12.647,GD
383,GD (Gas Distribution),OK,2015,12.647,GD
383,GD (Gas Distribution),OK,2016,12.647,GD
383,GD (Gas Distribution),OK,2017,12.25,GD
383,GD (Gas Distribution),OK,2018,12.25,GD
383,GD (Gas Distribution),OK,2019,12.25,GD
383,GD (Gas Distribution),OK,2020,12.25,GD
383,GD (Gas Distribution),OK,2021,11.586,GD
383,GD (Gas Distribution),TX,2005,107.59,GD
383,GD (Gas Distribution),TX,2006,107.59,GD
383,GD (Gas Distribution),TX,2007,107.59,GD
383,GD (Gas Distribution),TX,2008,107.69,GD
383,GD (Gas Distribution),TX,2009,107.59,GD
383,GD (Gas Distribution),TX,2010,107.59,GD
383,GD (Gas Distribution),TX,2011,124.96,GD
383,GD (Gas Distribution),TX,2013,125.96,GD
383,GD (Gas Distribution),TX,2014,125.96,GD
383,GD (Gas Distribution),TX,2015,125.96,GD
383,GD (Gas Distribution),TX,2016,125.96,GD
383,GD (Gas Distribution),TX,2017,133.07,GD
383,GD (Gas Distribution),TX,2018,132.225,GD
383,GD (Gas Distribution),TX,2019,132.225,GD
383,GD (Gas Distribution),TX,2020,132.225,GD
383,GD (Gas Distribution),TX,2021,135.82,GD
383,GT (Gas Transmission),KS,2013,3.396,GT
383,GT (Gas Transmission),KS,2014,3.396,GT
383,GT (Gas Transmission),KS,2015,3.396,GT
383,GT (Gas Transmission),KS,2016,3.75,GT
383,GT (Gas Transmission),KS,2017,3.75,GT
383,GT (Gas Transmission),KS,2018,1.72,GT
383,GT (Gas Transmission),KS,2019,1.72,GT
383,GT (Gas Transmission),KS,2020,1.72,GT
383,GT (Gas Transmission),KS,2021,1.72,GT
383,GT (Gas Transmission),N/A,2010,0,GT
383,GT (Gas Transmission),N/A,2011,0,GT
383,GT (Gas Transmission),N/A,2012,0,GT
383,GT (Gas Transmission),N/A,2013,0,GT
383,GT (Gas Transmission),N/A,2014,0,GT
383,GT (Gas Transmission),N/A,2015,0,GT
383,GT (Gas Transmission),N/A,2016,0,GT
383,GT (Gas Transmission),N/A,2017,0,GT
383,GT (Gas Transmission),N/A,2018,0,GT
383,GT (Gas Transmission),N/A,2019,0,GT
383,GT (Gas Transmission),N/A,2020,0,GT
383,GT (Gas Transmission),N/A,2021,0,GT
383,GT (Gas Transmission),TX,2005,38.58,GT
383,GT (Gas Transmission),TX,2006,38.58,GT
383,GT (Gas Transmission),TX,2007,38.58,GT
383,GT (Gas Transmission),TX,2008,38.58,GT
383,GT (Gas Transmission),TX,2009,36.43,GT
383,GT (Gas Transmission),TX,2010,38.58,GT
383,GT (Gas Transmission),TX,2011,15.4,GT
383,GT (Gas Transmission),TX,2012,15.4,GT
383,GT (Gas Transmission),TX,2013,15.4,GT
383,GT (Gas Transmission),TX,2014,16,GT
383,GT (Gas Transmission),TX,2015,16,GT
383,GT (Gas Transmission),TX,2016,14.5,GT
383,GT (Gas Transmission),TX,2017,14.51,GT
383,GT (Gas Transmission),TX,2018,14.23,GT
383,GT (Gas Transmission),TX,2019,14.23,GT
383,GT (Gas Transmission),TX,2020,14.23,GT
383,GT (Gas Transmission),TX,2021,14.594,GT
386,GT (Gas Transmission),N/A,2005,0,GT
386,GT (Gas Transmission),N/A,2006,0,GT
386,GT (Gas Transmission),N/A,2007,0,GT
386,GT (Gas Transmission),N/A,2008,0,GT
386,GT (Gas Transmission),N/A,2009,0,GT
386,GT (Gas Transmission),N/A,2010,0,GT
386,GT (Gas Transmission),N/A,2011,0,GT
386,GT (Gas Transmission),N/A,2012,0,GT
386,GT (Gas Transmission),N/A,2013,0,GT
386,GT (Gas Transmission),N/A,2014,0,GT
386,GT (Gas Transmission),N/A,2015,0,GT
386,GT (Gas Transmission),N/A,2016,0,GT
386,GT (Gas Transmission),TX,2005,6.4,GT
386,GT (Gas Transmission),TX,2006,6.4,GT
386,GT (Gas Transmission),TX,2007,6.4,GT
386,GT (Gas Transmission),TX,2008,6.4,GT
386,GT (Gas Transmission),TX,2009,6.4,GT
386,GT (Gas Transmission),TX,2010,6.4,GT
386,GT (Gas Transmission),TX,2011,6.4,GT
386,GT (Gas Transmission),TX,2012,6.4,GT
386,GT (Gas Transmission),TX,2013,6.4,GT
386,GT (Gas Transmission),TX,2014,6.4,GT
386,GT (Gas Transmission),TX,2015,6.4,GT
386,GT (Gas Transmission),TX,2016,6.4,GT
387,GD (Gas Distribution),TX,2005,78,GD
387,GD (Gas Distribution),TX,2006,78,GD
387,GD (Gas Distribution),TX,2007,78,GD
387,GD (Gas Distribution),TX,2008,78,GD
387,GD (Gas Distribution),TX,2009,78,GD
387,GD (Gas Distribution),TX,2011,79.81,GD
387,GD (Gas Distribution),TX,2012,79.81,GD
387,GD (Gas Distribution),TX,2013,80.31,GD
387,GD (Gas Distribution),TX,2014,80.31,GD
387,GD (Gas Distribution),TX,2015,81.3,GD
387,GD (Gas Distribution),TX,2016,81.295,GD
387,GD (Gas Distribution),TX,2017,81.295,GD
387,GD (Gas Distribution),TX,2018,81.295,GD
387,GD (Gas Distribution),TX,2019,81.295,GD
387,GD (Gas Distribution),TX,2020,81.295,GD
387,GD (Gas Distribution),TX,2021,81.565,GD
395,HL (Hazardous Liquids),IA,2010,449,HL
395,HL (Hazardous Liquids),IA,2011,121,HL
395,HL (Hazardous Liquids),IA,2012,121,HL
395,HL (Hazardous Liquids),IA,2013,121,HL
395,HL (Hazardous Liquids),IA,2014,121,HL
395,HL (Hazardous Liquids),IA,2015,121,HL
395,HL (Hazardous Liquids),IA,2016,121,HL
395,HL (Hazardous Liquids),IA,2017,121.3,HL
395,HL (Hazardous Liquids),IA,2018,121.3,HL
395,HL (Hazardous Liquids),IA,2019,121.4,HL
395,HL (Hazardous Liquids),IA,2020,121.4,HL
395,HL (Hazardous Liquids),IA,2021,121.4,HL
395,HL (Hazardous Liquids),IL,2010,272,HL
395,HL (Hazardous Liquids),IL,2011,272,HL
395,HL (Hazardous Liquids),IL,2012,272,HL
395,HL (Hazardous Liquids),IL,2013,272,HL
395,HL (Hazardous Liquids),IL,2014,272,HL
395,HL (Hazardous Liquids),IL,2015,272,HL
395,HL (Hazardous Liquids),IL,2016,273,HL
395,HL (Hazardous Liquids),IL,2017,272.8,HL
395,HL (Hazardous Liquids),IL,2018,272.8,HL
395,HL (Hazardous Liquids),IL,2019,272.7,HL
395,HL (Hazardous Liquids),IL,2020,272.7,HL
395,HL (Hazardous Liquids),IL,2021,272.8,HL
395,HL (Hazardous Liquids),IN,2010,258,HL
395,HL (Hazardous Liquids),IN,2011,258,HL
395,HL (Hazardous Liquids),IN,2012,258,HL
395,HL (Hazardous Liquids),IN,2013,258,HL
395,HL (Hazardous Liquids),IN,2014,258,HL
395,HL (Hazardous Liquids),IN,2015,258,HL
